Principio attivo;Confezione di riferimento;ATC;AIC;Farmaco;Confezione;Ditta;Prezzo riferimento SSN;Prezzo Pubblico 15 Ottobre 2020;Differenza;Nota;Codice gruppo equivalenza
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;40234217;ATORVASTATINA TEVA;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";TEVA ITALIA S.R.L.;7,96 €;7,96 €;0,00 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;43009176;ATORVASTATINA ZENTIVA ITALIA;"""20 MG COMPRESSA RIVESTITA CON FILM"" 30 COMPRESSE IN BLISTER OPA/AL/PVC/AL";ZENTIVA ITALIA S.R.L.;7,96 €;7,96 €;0,00 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;45140023;COLEAMA;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE RIVESTITE CON FILM IN BLISTER PVC/PVDC-ALU";DOC GENERICI S.R.L.;7,96 €;7,96 €;0,00 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;40665046;KOLESTER;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";S.F. GROUP S.R.L.;7,96 €;7,96 €;0,00 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;42771028;MELEMIB;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";GENETIC S.P.A.;7,96 €;7,96 €;0,00 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;41470042;OMEGASTATIN;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/AL/PVC/AL";SO.SE.PHARM S.R.L.;7,96 €;7,96 €;0,00 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;41101332;SOPAVI;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";GENETIC S.P.A.;7,96 €;7,96 €;0,00 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;40666048;TORVACOL;"""20 MG COMPRESSE RIVESTITE CON FILM 30 COMPRESSE IN BLISTER ALU/ALU";S.F. GROUP S.R.L.;7,96 €;7,96 €;0,00 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;33007042;TORVAST;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";PFIZER ITALIA S.R.L.;7,96 €;10,51 €;2,55 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;33006040;TOTALIP;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";LABORATORI GUIDOTTI S.P.A.;7,96 €;10,51 €;2,55 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;41199062;TOVANIRA;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER OPA-AL-PVC/AL";S.F. GROUP S.R.L.;7,96 €;7,96 €;0,00 €;;FTB
Atorvastatina;30 UNITA' 20 MG - USO ORALE;C10AA05;41325046;VASTAT;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/AL/PVC/AL";S.F. GROUP S.R.L.;7,96 €;7,96 €;0,00 €;;FTB
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;41460445;ARKAS;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";LANOVA FARMACEUTICI S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40561351;ATORIS;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER OPA/AL/PVC-AL";KRKA D.D.NOVO MESTO;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40908067;ATORVASTATINA ABC;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";PHARMACARE S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;44963458;ATORVASTATINA ACCORD;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER OPA/AL/PVC/AL";ACCORD HEALTHCARE SLU;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;45614082;ATORVASTATINA ALMUS PHARMA;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PVC/PE/PVDC/AL";ALMUS S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;39996095;ATORVASTATINA ALTER;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";LABORATORI ALTER S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40399230;ATORVASTATINA ARISTO;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";ARISTO PHARMA GMBH;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;42978039;ATORVASTATINA AUROBINDO;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/ALPVC/AL";AUROBINDO PHARMA ITALIA S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;41321151;ATORVASTATINA DOC;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/AL/PVC/AL";DOC GENERICI S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;44144071;ATORVASTATINA EG;"""40 MG COMPRESSE RIVESTITE CON FILM 30"" COMPRESSE IN BLISTER OPA-AL-PVC-AL";EG S.P.A.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;42772032;ATORVASTATINA GENETIC;"""20 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";GENETIC S.P.A.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40909069;ATORVASTATINA GIT;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";S.F. GROUP S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40899243;ATORVASTATINA KRKA;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER OPA/AL/PVC/AL";KRKA D.D.NOVO MESTO;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;42181317;ATORVASTATINA MYLAN GENERICS ITALIA;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER OPA/AL/PVC-AL";MYLAN S.P.A.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40090312;ATORVASTATINA PENSA;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";PENSA PHARMA S.P.A.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;41443678;ATORVASTATINA PFIZER;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/AL/PVC-AL";PFIZER ITALIA S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40400234;ATORVASTATINA SANDOZ;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";SANDOZ S.P.A.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40678450;ATORVASTATINA SUN;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/PVC/PA-AL";SUN PHARMACEUTICAL IND. B.V.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;42949053;ATORVASTATINA TECNIGEN;"""40 MG COMPRESSA RIVESTITA CON FILM"" 30 COMPRESSE";TECNIGEN S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40234369;ATORVASTATINA TEVA;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";TEVA ITALIA S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;43009291;ATORVASTATINA ZENTIVA ITALIA;"""40 MG COMPRESSA RIVESTITA CON FILM"" 30 COMPRESSE IN BLISTER OPA/AL/PVC/AL";ZENTIVA ITALIA S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;45140047;COLEAMA;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE RIVESTITE CON FILM IN BLISTER PVC/PVDC-ALU";DOC GENERICI S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40665061;KOLESTER;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";S.F. GROUP S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;42771030;MELEMIB;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";GENETIC S.P.A.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;41470067;OMEGASTATIN;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/AL/PVC/AL";SO.SE.PHARM S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;41101484;SOPAVI;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";GENETIC S.P.A.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;40666051;TORVACOL;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER ALU/ALU";S.F. GROUP S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;33007067;TORVAST;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";PFIZER ITALIA S.R.L.;9,56 €;12,53 €;2,97 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;33006065;TOTALIP;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";LABORATORI GUIDOTTI S.P.A.;9,56 €;12,53 €;2,97 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;41199100;TOVANIRA;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER OPA-AL-PVC/AL";S.F. GROUP S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 40 MG - USO ORALE;C10AA05;41325061;VASTAT;"""40 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/AL/PVC/AL";S.F. GROUP S.R.L.;9,56 €;9,56 €;0,00 €;;FTC
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;40561779;ATORIS;"""80 MG COMPRESSE RIVESTITE CON FILM ""30 COMPRESSE IN BLISTER OPA/AL/PVC-AL";KRKA D.D.NOVO MESTO;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;40908079;ATORVASTATINA ABC;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE";PHARMACARE S.R.L.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;44963647;ATORVASTATINA ACCORD;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER OPA/AL/PVC/AL";ACCORD HEALTHCARE SLU;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;45614118;ATORVASTATINA ALMUS PHARMA;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PVC/PE/PVDC/AL";ALMUS S.R.L.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;42978066;ATORVASTATINA AUROBINDO;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PVC/PE/PVDC-AL";AUROBINDO PHARMA ITALIA S.R.L.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;41321213;ATORVASTATINA DOC;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/AL/PVC/AL";DOC GENERICI S.R.L.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;44144107;ATORVASTATINA EG;"""80 MG COMPRESSE RIVESTITE CON FILM 30"" COMPRESSE IN BLISTER OPA-AL-PVC-AL";EG S.P.A.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;42181356;ATORVASTATINA MYLAN GENERICS ITALIA;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER OPA/AL/PVC-AL";MYLAN S.P.A.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;41443918;ATORVASTATINA PFIZER;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/AL/PVC-AL";PFIZER ITALIA S.R.L.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;40497719;ATORVASTATINA SANDOZ GMBH;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";SANDOZ GMBH;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;40678524;ATORVASTATINA SUN;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/PVC/PA-AL";SUN PHARMACEUTICAL IND. B.V.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;40234510;ATORVASTATINA TEVA;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER AL/AL";TEVA ITALIA S.R.L.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;43009416;ATORVASTATINA ZENTIVA ITALIA;"""80 MG COMPRESSA RIVESTITA CON FILM"" 30 COMPRESSE IN BLISTER OPA/AL/PVC/AL";ZENTIVA ITALIA S.R.L.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;45140062;COLEAMA;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE RIVESTITE CON FILM IN BLISTER PVC/PVDC-ALU";DOC GENERICI S.R.L.;13,00 €;13,00 €;0,00 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;33007307;TORVAST;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/AL/PVC-AL/VINILE";PFIZER ITALIA S.R.L.;13,00 €;15,92 €;2,92 €;;FTD
Atorvastatina;30 UNITA' 80 MG - USO ORALE;C10AA05;33006305;TOTALIP;"""80 MG COMPRESSE RIVESTITE CON FILM"" 30 COMPRESSE IN BLISTER PA/AL/PVC-AL/VINILE";LABORATORI GUIDOTTI S.P.A.;13,00 €;15,92 €;2,92 €;;FTD
Atropina;5 UNITA' 0,5 MG - USO PARENTERALE;A03BA01;30653012;ATROPINA SOLFATO;"""0,5 MG/ML SOLUZIONE INIETTABILE"" 5 FIALE";S.A.L.F. S.P.A. LABORATORIO FARMACOLOGICO;1,62 €;1,62 €;0,00 €;;47A
Atropina;5 UNITA' 0,5 MG - USO PARENTERALE;A03BA01;29829037;ATROPINA SOLFATO;"""0,5 MG/ML SOLUZIONE INIETTABILE"" 5 FIALE";INDUSTRIA FARMACEUTICA GALENICA SENESE S.R.L.;1,62 €;1,63 €;0,01 €;;47A
Atropina;5 UNITA' 0,5 MG - USO PARENTERALE;A03BA01;30783031;ATROPINA SOLFATO;"""0,5 MG/ML SOLUZIONE INIETTABILE"" 5 FIALE";MONICO S.P.A.;1,62 €;3,06 €;1,44 €;;47A
Azatioprina;50 UNITA' 50 MG - USO ORALE;L04AX01;37534017;AZAFOR;"""50 MG COMPRESSE RIVESTITE CON FILM"" 50 COMPRESSE IN BLISTER PVC/PVDC/AL";SOFAR S.P.A.;13,38 €;14,73 €;1,35 €;;48A
Azatioprina;50 UNITA' 50 MG - USO ORALE;L04AX01;20957039;AZATIOPRINA ASPEN;"""50 MG COMPRESSE RIVESTITE CON FILM"" 50 COMPRESSE";ASPEN PHARMA TRADING LIMITED;13,38 €;14,73 €;1,35 €;;48A
Azatioprina;50 UNITA' 50 MG - USO ORALE;L04AX01;36292050;AZATIOPRINA HEXAL;"""50 MG COMPRESSE RIVESTITE CON FILM"" 50 COMPRESSE IN BLISTER PVC/PVDC/AL";SANDOZ S.P.A.;13,38 €;14,73 €;1,35 €;;48A
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39510019;AZACID;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";GENETIC S.P.A.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38825016;AZEPTIN;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";DYMALIFE PHARMACEUTICAL S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38557017;AZIPROME;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";PROGE FARM S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39213018;AZITREDIL;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";PIAM FARMACEUTICI S.P.A.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38650014;AZITROERRE;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";FARTO S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38758013;AZITROMICINA ABC;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";IPSO PHARMA S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38756019;AZITROMICINA ACCORD;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";ACCORD HEALTHCARE SLU;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39257011;AZITROMICINA ALMUS;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";ALMUS S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;44589012;AZITROMICINA AUROBINDO;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE IN BLISTER PVC/AL";AUROBINDO PHARMA ITALIA S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39508015;AZITROMICINA DOC;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE IN BLISTER PVC/AL";DOC GENERICI S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;37495025;AZITROMICINA EG;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE IN BLISTER PVC/PVDC/AL";EG S.P.A.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38906018;AZITROMICINA GERMED;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";GERMED PHARMA S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;42798049;AZITROMICINA KRKA;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE IN BLISTER PVC/PVDC/AL";KRKA D.D.NOVO MESTO;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;40104022;AZITROMICINA MYLAN;"""500MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE IN BLISTER PVC/PVDC/AL";MYLAN S.P.A.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39509017;AZITROMICINA PENSA;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";PENSA PHARMA S.P.A.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;27897040;AZITROMICINA PFIZER;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";PFIZER ITALIA S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38757011;AZITROMICINA PHARMEG;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";PHARMEG S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38733010;AZITROMICINA PROGE FARM;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";LANOVA FARMACEUTICI S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;37600057;AZITROMICINA SANDOZ;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE IN BLISTER PVC/PVDC/AL";SANDOZ S.P.A.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;37555341;AZITROMICINA TEVA;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE IN BLISTER PVC/AL";TEVA ITALIA S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38667022;AZITROMICINA ZENTIVA;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";ZENTIVA ITALIA S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;42433019;AZITROX;"""500 MG COMPRESSA RIVESTITA CON FILM"" 3 COMPRESSE";KONPHARMA S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38761019;BATIF;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";LABORATORIO FARMACEUTICO C.T. S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38759015;CINETRIN;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";NEOPHARMED GENTILI S.P.A.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39123017;MACROZIT;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";S.F. GROUP S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39214010;PORTEX;"""500MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";A.G.I.P.S. FARMACEUTICI S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39256019;REZAN;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";ISTITUTO CHIMICO INTERNAZIONALE DR.GIUSEPPE RENDE S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;28177032;RIBOTREX;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";PIERRE FABRE PHARMA S.R.L.;6,32 €;7,99 €;1,67 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38762011;TETRIS;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";S.F. GROUP S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39069012;TROZAMIL;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";SO.SE.PHARM S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;27948064;TROZOCINA;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";ALFASIGMA S.P.A.;6,32 €;8,46 €;2,14 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39039019;ZIMACROL;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";S.F. GROUP S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39306016;ZINDEL;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";MAVEN PHARMA S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;38755017;ZITROBIOTIC;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";EPIFARMA S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;39215013;ZITROGRAM;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";MAGIS FARMACEUTICI S.R.L.;6,32 €;6,32 €;0,00 €;;EGA
Azitromicina;3 UNITA' 500 MG - USO ORALE;J01FA10;27860042;ZITROMAX;"""500 MG COMPRESSE RIVESTITE CON FILM"" 3 COMPRESSE";PFIZER ITALIA S.R.L.;6,32 €;7,82 €;1,50 €;;EGA
